sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","savedsearch_name","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt","__mv_savedsearch_name"
"admin__admin__search__search13_1534556641.12474","search index=parse_chat filename=*haturbate* OR filename=*freecam* | fields duration |  eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534556641.904524",0,"UI:Dashboard:parse_chat_travel_drive_post_process",4570,1534556643,5,4570,completed,"1.6300000000000001",,,,,search13,,,,,,,,,,,,,,,,,
"admin__admin__search__search15_1534556641.12476","search index=parse_chat filename=*xhamster* | fields duration | eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534556641.986389",0,"UI:Dashboard:parse_chat_travel_drive_post_process",287,1534556645,5,287,completed,"1.19",,,,,search15,,,,,,,,,,,,,,,,,
"admin__admin__search__search16_1534556641.12477","search index=parse_chat filename!=*xvideo* filename!=*xham* filename!=*chaturbate* filename!=*myfree* | fields duration | eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534556642.008311",0,"UI:Dashboard:parse_chat_travel_drive_post_process",1551,1534556645,5,1551,completed,"1.084",,,,,search16,,,,,,,,,,,,,,,,,
"admin__admin__search__search5_1534556642.12478","search index=parse_chat filename=*  *haturbate* OR *freecam* | fields filename |  rex field=filename ""^(?<model>.+)_\d{6}"" | timechart limit=1000 count by model","Jonathons-MacBook-Air.local","1534556642.199255",0,"UI:Dashboard:parse_chat_travel_drive_post_process",25,1534556645,50,25,completed,"0.6","1534467600.000000000","1534556642.000000000","1534467600.000000000","1534556642.000000000",search5,,,,,,,,,,,,,,,,,
"1534556723.12481","search index=""parse_chat"" filename=* | fields type, filename | eval type=if(match(filename,""chaturbate""),""chaturbate"",if(match(filename,""xvideos""),""xvideos"",if(match(filename,""myfreecams""),""myfreecams"",if(match(filename,""xhamster""),""xhamster"",""pornhub"")))) ","Jonathons-MacBook-Air.local","1534556723.772831",0,"UI:Search",6,1534556723,6,6,completed,"0.17300000000000001","1534519800.000000000","1534521600.000000000","1534519800.000000000","1534521600.000000000",,,,,,,,,,,,,,,,,,
"1534557625.12491","search index=""parse_chat"" filename=\(1\).mp4_\""","Jonathons-MacBook-Air.local","1534557625.510499",0,"UI:Search",0,1534557625,0,6,completed,"0.121","1534519800.000000000","1534521600.000000000","1534519800.000000000","1534521600.000000000",,,,,,,,,,,,,,,,,,
"1534557646.12492","search index=""parse_chat"" filename=\(1\)","Jonathons-MacBook-Air.local","1534557646.749560",0,"UI:Search",0,1534557646,0,6,completed,"0.135","1534519800.000000000","1534521600.000000000","1534519800.000000000","1534521600.000000000",,,,,,,,,,,,,,,,,,
"1534557658.12493","search index=""parse_chat"" filename=\""\(1\).mp4\""","Jonathons-MacBook-Air.local","1534557658.989417",0,"UI:Search",0,1534557659,0,6,completed,"0.192","1534519800.000000000","1534521600.000000000","1534519800.000000000","1534521600.000000000",,,,,,,,,,,,,,,,,,
"1534557678.12501","search index=""parse_chat"" | stats count by filename","Jonathons-MacBook-Air.local","1534557678.670056",0,"UI:Search",6,1534557678,1,6,completed,"0.131","1534519800.000000000","1534521600.000000000","1534519800.000000000","1534521600.000000000",,,,,,,,,,,,,,,,,,
"1534557694.12502","search index=""parse_chat"" | stats count by filename","Jonathons-MacBook-Air.local","1534557694.656854",0,"UI:Search",15031,1534557695,6326,15031,completed,"3.059",,,,,,,,,,,,,,,,,,,,,,
"1534557701.12503","search index=""parse_chat""  filename=""(1).mp4_""","Jonathons-MacBook-Air.local","1534557701.621733",0,"UI:Search",1249,1534557701,1249,2071,completed,"0.552",,,,,,,,,,,,,,,,,,,,,,
"1534557722.12505","search index=""parse_chat""  filename=""(1).mp4_"" | delete","Jonathons-MacBook-Air.local","1534557722.535479",0,"UI:Search",6,1534557722,2,2071,completed,"0.376",,,,,,,,,,,,,,,,,,,,,,
"1534557728.12506","search index=""parse_chat""  filename=""(1).mp4_""","Jonathons-MacBook-Air.local","1534557728.718410",0,"UI:Search",0,1534557729,0,822,completed,"0.165",,,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1534557738.12507","search index=os earliest=-5m  fs!=*private*| fields fs, capacity | rex field=capacity ""(?<capacity>\d+)(%)?"" | stats values(capacity) by fs","Jonathons-MacBook-Air.local","1534557738.544507",0,"UI:Dashboard:parse_chat_travel_drive_post_process",3,1534557739,3,3,completed,"0.23800000000000002","1534557420.000000000","1534557738.000000000","1534557438.000000000","1534557739.505367000",search1,,,,,,,,,,,,,,,,,
"admin__admin__search__search9_1534557738.12508","search index=parse_chat filename=xhamster* | fields filename | rex field=filename ""xhamster.com_\d+_(?<words>.+).mp4"" | rex field=words mode=sed ""s/_/ /g"" | rex field=words mode=sed ""s/\d{3}p//"" | rex field=words mode=sed ""s/(\sa\s| an | on | and | the | in | with | for | by | as | at | is |2| gets | me |the| her | my | part | has | ip | to | ft )//g"" | eval all_words=split(words,"" "")  | rex field=words mode=sed ""s/ /|/g"" | stats count by  all_words | where count < 80 AND count > 3 | sort - count","Jonathons-MacBook-Air.local","1534557738.566048",0,"UI:Dashboard:parse_chat_travel_drive_post_process",574,1534557739,178,574,completed,"0.4",,,,,search9,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch2_1534557738.12510","search index=parse_chat filename=*  *haturbate* OR *freecam* |  rex field=filename ""^(?<model>.+)_\d{6}""","Jonathons-MacBook-Air.local","1534557738.588367",0,"UI:Dashboard:parse_chat_travel_drive_post_process",9145,1534557739,9145,13782,completed,"1.48",,,,,baseSearch2,,,,,,,,,,,,,,,,,
"admin__admin__search__search8_1534557741.12513","search index=parse_chat filename=*  *haturbate* OR *freecam* | fields filename | rex field=filename ""^(?<model>.+)_\d{6}""  | eval hours=round((duration / 60 / 60),1) |  sort - hours | top 50 model","Jonathons-MacBook-Air.local","1534557741.068491",0,"UI:Dashboard:parse_chat_travel_drive_post_process",9145,1534557744,50,9145,completed,"4.235",,,,,search8,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1534557741.12516","search index=parse_chat filename=*xvideo* | fields duration | eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534557741.117334",0,"UI:Dashboard:parse_chat_travel_drive_post_process",3455,1534557744,5,3455,completed,"2.692",,,,,search14,,,,,,,,,,,,,,,,,
"admin__admin__search__search5_1534557741.12520","search index=parse_chat filename=*  *haturbate* OR *freecam* | fields filename |  rex field=filename ""^(?<model>.+)_\d{6}"" | timechart limit=1000 count by model","Jonathons-MacBook-Air.local","1534557741.371920",0,"UI:Dashboard:parse_chat_travel_drive_post_process",46,1534557744,49,46,completed,"0.96","1534471200.000000000","1534557741.000000000","1534471200.000000000","1534557741.000000000",search5,,,,,,,,,,,,,,,,,
"1534557757.12521","search index=""parse_chat"" filename=* ","Jonathons-MacBook-Air.local","1534557757.852088",0,"UI:Search",13780,1534557758,1000,13782,completed,"2.1590000000000003","1355630700.000000000",,"1355630700.000000000",,,,,,,,,,,,,,,,,,,
"1534557817.12523","search index=""parse_chat"" |  delete","Jonathons-MacBook-Air.local","1534557817.359471",0,"UI:Search",27,1534557817,2,13782,completed,"1.752",,,,,,,,,,,,,,,,,,,,,,
"1534557827.12524","search index=""parse_chat""","Jonathons-MacBook-Air.local","1534557827.377383",0,"UI:Search",0,1534557827,0,0,completed,"0.128",,,,,,,,,,,,,,,,,,,,,,
"1534557842.12525","search index=""parse_chat""","Jonathons-MacBook-Air.local","1534557842.494179",0,"UI:Search",0,1534557842,0,0,completed,"0.248",,,,,,,,,,,,,,,,,,,,,,
"rt_md_1534557947.12526","| metadata type=sourcetypes | search totalCount > 0","Jonathons-MacBook-Air.local","1534557947.611502",1,"UI:Search",0,1534557947,0,0,failed,"33.534",,,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1534557956.12527","search index=os earliest=-5m  fs!=*private*| fields fs, capacity | rex field=capacity ""(?<capacity>\d+)(%)?"" | stats values(capacity) by fs","Jonathons-MacBook-Air.local","1534557956.196379",0,"UI:Dashboard:parse_chat_travel_drive_post_process",3,1534557957,3,3,completed,"0.435","1534557600.000000000","1534557956.000000000","1534557656.000000000","1534557957.114233000",search1,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch2_1534557956.12530","search index=parse_chat filename=*  *haturbate* OR *freecam* |  rex field=filename ""^(?<model>.+)_\d{6}""","Jonathons-MacBook-Air.local","1534557956.232598",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534557957,0,0,completed,"0.367",,,,,baseSearch2,,,,,,,,,,,,,,,,,
"admin__admin__search__search7_1534557958.12532","search index=parse_chat filename=*  *haturbate* OR *freecam* | fields filename | rex field=filename ""^(?<model>.+)_\d{6}"" | top 100 model","Jonathons-MacBook-Air.local","1534557958.345249",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534557959,0,0,completed,"0.597",,,,,search7,,,,,,,,,,,,,,,,,
"admin__admin__search__search12_1534557958.12534","search index=parse_chat | fields duration | eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534557958.387089",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534557959,0,0,completed,"0.516",,,,,search12,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1534557958.12538","search index=parse_chat filename=*xvideo* | fields duration | eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534557958.456256",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534557960,0,0,completed,"0.488",,,,,search14,,,,,,,,,,,,,,,,,
"admin__admin__search__search4_1534557958.12539","search index=""parse_chat"" filename=* | fields type, filename |  eval type=if(match(filename,""chaturbate""),""chaturbate"",if(match(filename,""xvideos""),""xvideos"",if(match(filename,""myfreecams""),""myfreecams"",if(match(filename,""xhamster""),""xhamster"",""pornhub"")))) | timechart count by type | addtotals","Jonathons-MacBook-Air.local","1534557958.578987",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534557961,0,0,completed,"0.369","1534471200.000000000","1534557958.000000000","1534471200.000000000","1534557958.000000000",search4,,,,,,,,,,,,,,,,,
"1534558026.12542","search index=""parse_chat""","Jonathons-MacBook-Air.local","1534558026.762196",0,"UI:Search",0,1534558026,0,0,completed,"0.147",,,,,,,,,,,,,,,,,,,,,,
"1534558063.12543","search index=""parse_chat""","Jonathons-MacBook-Air.local","1534558063.332058",0,"UI:Search",0,1534558063,0,0,completed,"0.14",,,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1534558094.12544","search index=os earliest=-5m  fs!=*private*| fields fs, capacity | rex field=capacity ""(?<capacity>\d+)(%)?"" | stats values(capacity) by fs","Jonathons-MacBook-Air.local","1534558094.251816",0,"UI:Dashboard:parse_chat_travel_drive_post_process",3,1534558094,3,3,completed,"0.18","1534557780.000000000","1534558094.000000000","1534557794.000000000","1534558094.902276000",search1,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch2_1534558094.12547","search index=parse_chat filename=*  *haturbate* OR *freecam* |  rex field=filename ""^(?<model>.+)_\d{6}""","Jonathons-MacBook-Air.local","1534558094.294531",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558095,0,0,completed,"0.227",,,,,baseSearch2,,,,,,,,,,,,,,,,,
"admin__admin__search__search8_1534558096.12551","search index=parse_chat filename=*  *haturbate* OR *freecam* | fields filename | rex field=filename ""^(?<model>.+)_\d{6}""  | eval hours=round((duration / 60 / 60),1) |  sort - hours | top 50 model","Jonathons-MacBook-Air.local","1534558096.320345",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558097,0,0,completed,"0.459",,,,,search8,,,,,,,,,,,,,,,,,
"admin__admin__search__search15_1534558096.12554","search index=parse_chat filename=*xhamster* | fields duration | eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534558096.361087",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558097,0,0,completed,"0.606",,,,,search15,,,,,,,,,,,,,,,,,
"admin__admin__search__search4_1534558096.12556","search index=""parse_chat"" filename=* | fields type, filename |  eval type=if(match(filename,""chaturbate""),""chaturbate"",if(match(filename,""xvideos""),""xvideos"",if(match(filename,""myfreecams""),""myfreecams"",if(match(filename,""xhamster""),""xhamster"",""pornhub"")))) | timechart count by type | addtotals","Jonathons-MacBook-Air.local","1534558096.545521",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558098,0,0,completed,"0.225","1534471200.000000000","1534558096.000000000","1534471200.000000000","1534558096.000000000",search4,,,,,,,,,,,,,,,,,
"admin__admin__search__search9_1534558181.12559","search index=parse_chat filename=xhamster* | fields filename | rex field=filename ""xhamster.com_\d+_(?<words>.+).mp4"" | rex field=words mode=sed ""s/_/ /g"" | rex field=words mode=sed ""s/\d{3}p//"" | rex field=words mode=sed ""s/(\sa\s| an | on | and | the | in | with | for | by | as | at | is |2| gets | me |the| her | my | part | has | ip | to | ft )//g"" | eval all_words=split(words,"" "")  | rex field=words mode=sed ""s/ /|/g"" | stats count by  all_words | where count < 80 AND count > 3 | sort - count","Jonathons-MacBook-Air.local","1534558181.018910",0,"UI:Dashboard:parse_chat_travel_drive_post_process",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch2_1534558181.12561","search index=parse_chat filename=*  *haturbate* OR *freecam* |  rex field=filename ""^(?<model>.+)_\d{6}""","Jonathons-MacBook-Air.local","1534558181.071301",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558182,0,0,completed,"0.334",,,,,baseSearch2,,,,,,,,,,,,,,,,,
"admin__admin__search__search6_1534558184.12562","search index=parse_chat filename=*  *haturbate* OR *freecam* | fields filename | rex field=filename ""^(?<model>.+)_\d{6}"" |  fields model | search model=kaybunz OR model=rose* OR model=sarah* OR model=hotchop* OR model=tigerlilly* OR model=utk* OR model=zilla* OR model=izzywarm* | timechart limit=1000 useother=f count by model","Jonathons-MacBook-Air.local","1534558184.316355",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558186,0,0,completed,"0.711",,,,,search6,,,,,,,,,,,,,,,,,
"admin__admin__search__search13_1534558184.12567","search index=parse_chat filename=*haturbate* OR filename=*freecam* | fields duration |  eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534558184.426956",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558186,0,0,completed,"0.249",,,,,search13,,,,,,,,,,,,,,,,,
"admin__admin__search__search15_1534558184.12568","search index=parse_chat filename=*xhamster* | fields duration | eval minutes=round((duration / 60),0) | rangemap field=minutes very_short=0-15 short=16-30 medium=31-45 long=46-60  default=very_long | stats count by range","Jonathons-MacBook-Air.local","1534558184.508049",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558186,0,0,completed,"0.729",,,,,search15,,,,,,,,,,,,,,,,,
"admin__admin__search__search5_1534558184.12571","search index=parse_chat filename=*  *haturbate* OR *freecam* | fields filename |  rex field=filename ""^(?<model>.+)_\d{6}"" | timechart limit=1000 count by model","Jonathons-MacBook-Air.local","1534558184.597979",0,"UI:Dashboard:parse_chat_travel_drive_post_process",0,1534558187,0,0,completed,"0.28800000000000003","1534471200.000000000","1534558184.000000000","1534471200.000000000","1534558184.000000000",search5,,,,,,,,,,,,,,,,,
"1534558193.12572","search index=main sourcetype=""blood_sugar"" | eval danger=300 | timechart  span=1m sum(glucose) as glucose, values(danger) as danger","Jonathons-MacBook-Air.local","1534558193.671722",0,"UI:Search",179,1534558194,2233,179,completed,"0.406",,,,,,,,,,,,,,,,,,,,,,
"1534558206.12573","search index=""parse_chat""","Jonathons-MacBook-Air.local","1534558206.677359",0,"UI:Search",1,1534558207,1,1,completed,"0.14400000000000002",,,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1534558230.12578","search index=os earliest=-5m  fs!=*private*| fields fs, capacity | rex field=capacity ""(?<capacity>\d+)(%)?"" | stats values(capacity) by fs","Jonathons-MacBook-Air.local","1534558230.630779",0,"UI:Dashboard:parse_chat_travel_drive_post_process",3,1534558231,3,3,completed,"0.178","1534557900.000000000","1534558230.000000000","1534557930.000000000","1534558231.228714000",search1,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch1_1534558230.12580","search index=""parse_chat"" filename=*","Jonathons-MacBook-Air.local","1534558230.667944",0,"UI:Dashboard:parse_chat_travel_drive_post_process",1,1534558231,1,1,completed,"0.224",,,,,baseSearch1,,,,,,,,,,,,,,,,,
"admin__admin__search__baseSearch2_1534558230.12581","search index=parse_chat filename=*  *haturbate* OR *freecam* |  rex field=filename ""^(?<model>.+)_\d{6}""","Jonathons-MacBook-Air.local","1534558230.695420",0,"UI:Dashboard:parse_chat_travel_drive_post_process",1,1534558231,1,1,completed,"0.233",,,,,baseSearch2,,,,,,,,,,,,,,,,,
